t,macro,phase,capacity_blocked,samples,elastic_energy,kinetic_energy,affine_kinetic_energy,total_energy,mass,grown_rest_area,max_speed,max_volumetric_pressure,min_elastic_det,min_triangle_area,inverted_triangles,min_triangle_quality,max_edge,min_weight,max_hardening
0.0285625,57,physics,0,1302,1411.3995624614026,13097.204680828456,146.57247252948736,14655.176715819345,1537.532674331981,0.0006212448817168657,8.315612799572627,112.58637839187267,0.9594919371129308,8.018392172459706e-08,0,0.041514389498384895,0.0037168679682687412,0.002696639159694314,1.001089391001888
0.028625,57,physics,0,1302,1458.2937868011495,13358.943406868351,147.33924960130082,14964.576443270802,1549.1023234217623,0.0006259196345857172,8.373277681875631,115.0069481078818,0.9586210050267765,8.070074564159316e-08,0,0.04118809290934664,0.003740997692996207,0.002696639159694314,1.0010929711829424
0.0286875,57,physics,0,1302,1506.5123853356165,13626.2313985175,148.2137767556542,15280.957560608771,1560.7589183751693,0.0006306295182024647,8.43130783025449,117.00353386672239,0.9579027400956781,8.125225203770021e-08,0,0.04089301430588237,0.0037654718129258185,0.002696639159694314,1.001094403258949
0.02875,57,physics,0,1302,1555.8568994828647,13898.63023765933,149.36052610451492,15603.847663246708,1572.50296592211,0.0006353747373129121,8.488747661560293,118.44255603746335,0.9573851017426744,8.180495214560334e-08,0,0.04060113448421969,0.0037901573529046323,0.002696639159694314,1.0010983414785308
0.0288125,57,physics,0,1302,1606.4160452218525,14175.585736283741,150.69460302331106,15932.696384528905,1584.3348274066823,0.0006401554379192718,8.544735997180874,119.33365640240415,0.9570644586392459,8.2427647818406e-08,0,0.04032392107716703,0.0038150195627294796,0.002696639159694314,1.0011015636697118
0.028875,57,physics,0,1302,1658.5142952631336,14456.601130396019,151.9233986811514,16267.038824340303,1596.2546154454367,0.0006449716655246141,8.598669152447865,119.81859741003832,0.9568901724590698,8.298609444068456e-08,0,0.0400855950351898,0.0038401555892458392,0.002696639159694314,1.0011035327916502
0.0289375,57,physics,0,1302,1712.4726023777503,14741.379928029433,152.79149073089604,16606.64402113808,1608.2625058948133,0.0006498234911842854,8.650503253470415,120.14899307203504,0.9567715614077037,8.355116509761726e-08,0,0.03986246995530664,0.0038654421970278105,0.002696639159694314,1.001106934011394
0.029,57,physics,0,1302,1768.33992976442,15029.947661235969,153.30090988513516,16951.588500885526,1620.3581510885097,0.0006547107744226312,8.700649337537788,120.61570392492972,0.95660396153782,8.4118430443425e-08,0,0.0395913940631097,0.003890887707209138,0.002696639159694314,1.0011101562302316
0.029,58,refine,0,1399,1768.33992976442,15029.94766123597,153.30090988513513,16951.588500885526,1620.3581510885099,0.0006547107744226312,8.700649337537788,120.61570392492972,0.95660396153782,6.733955526527785e-08,0,0.0395913940631097,0.003706323448682054,0.0021021412685513496,1.0011101562302316
0.0290625,58,physics,0,1399,1825.957514307214,15322.647304348891,153.69699342209023,17302.301812078196,1632.5508484936222,0.0006596372719102643,8.748545698968833,121.47486013793726,0.9562948164983011,6.784215589306082e-08,0,0.03932166183681885,0.003731182842661926,0.0021021412685513496,1.001114452538148
